,TARGET,DAYS_EMPLOYED,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REG_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,CODE_GENDER_F,AMT_CREDIT,AMT_INCOME_TOTAL,AMT_ANNUITY,Client,Working,Higher_Education,AGE
4101,0.0,1213.0,3995.0,1.0,0.0,0.6194919115645402,0.5620604831738043,2819.0,1.0,307557.0,54000.0,17784.0,104796.0,0.0,0.0,57.12602739726027
4102,0.0,3754.0,3926.0,2.0,0.0,0.6412287328290118,0.6706517530862718,542.0,1.0,225000.0,135000.0,23872.5,104797.0,1.0,0.0,38.221917808219175
4103,0.0,715.0,4821.0,2.0,0.0,0.5981906829708721,0.5108529061799658,526.0,1.0,298512.0,112500.0,20079.0,104798.0,1.0,1.0,34.01917808219178
4104,0.0,1135.0,258.0,2.0,0.0,0.6123013666030839,0.1556893746835917,1725.0,1.0,540000.0,135000.0,19525.5,104799.0,1.0,0.0,45.81369863013698
4105,1.0,1066.0,58.0,2.0,0.0,0.2657339463868374,0.2955826421513093,764.0,0.0,284400.0,175500.0,22468.5,104800.0,1.0,0.0,45.23561643835617
4106,0.0,2255.0,4001.0,1.0,1.0,0.7602095406302785,0.5406544504453575,1421.0,0.0,679500.0,144000.0,30703.5,104801.0,0.0,0.0,56.76438356164383
4107,0.0,154.0,3739.0,2.0,0.0,0.3580254964913587,0.7001838506835805,1334.0,1.0,521280.0,166500.0,28408.5,104802.0,0.0,1.0,30.476712328767125
4108,0.0,388.0,4686.0,1.0,0.0,0.7062787236436532,0.8235493123400324,674.0,1.0,1019844.0,315000.0,57078.0,104803.0,1.0,0.0,34.00821917808219
4109,0.0,2923.0,4248.0,2.0,0.0,0.7202481815070313,0.7557400501752248,1002.0,1.0,1440000.0,180000.0,39730.5,104804.0,1.0,0.0,43.75342465753425
4110,0.0,1586.0,3437.0,2.0,1.0,0.5669441958993742,0.8347841592331774,852.0,0.0,225000.0,99000.0,11250.0,104805.0,1.0,0.0,29.52054794520548
4111,1.0,522.0,129.0,2.0,0.0,0.1923160541736026,0.5108529061799658,203.0,1.0,270000.0,315000.0,13500.0,104806.0,1.0,0.0,32.97534246575343
4112,1.0,2123.0,2546.0,3.0,1.0,0.3769716498026215,0.0950703958413326,1613.0,1.0,284400.0,112500.0,13387.5,104807.0,0.0,0.0,27.134246575342466
4113,0.0,7937.0,4527.0,2.0,0.0,0.5668368148477897,0.6879328378491735,3.0,1.0,540000.0,157500.0,16956.0,104808.0,0.0,0.0,40.79178082191781
4114,0.0,3960.0,4395.0,2.0,0.0,0.6197856835811922,0.4543210601605785,338.0,0.0,560664.0,135000.0,20727.0,104809.0,1.0,0.0,37.295890410958904
4115,0.0,1213.0,4171.0,2.0,0.0,0.6563497318053306,0.6642482627052363,1584.0,1.0,1515415.5,180000.0,40104.0,104810.0,0.0,1.0,60.8
4116,0.0,2763.0,1552.0,2.0,0.0,0.6171437673815561,0.4365064990977374,1505.0,1.0,225000.0,99000.0,11250.0,104811.0,1.0,0.0,49.33698630136986
4117,0.0,1214.0,93.0,2.0,1.0,0.7270611272851263,0.363945238612397,2354.0,0.0,521280.0,225000.0,35392.5,104812.0,0.0,0.0,45.465753424657535
4118,0.0,123.0,5092.0,3.0,0.0,0.6286746364110848,0.746300213050371,1036.0,1.0,1036980.0,198000.0,34402.5,104813.0,0.0,0.0,63.106849315068494
4119,0.0,1213.0,5156.0,3.0,0.0,0.4497833783973405,0.5108529061799658,294.0,1.0,431280.0,76500.0,18270.0,104816.0,0.0,0.0,59.15890410958904
4120,0.0,896.0,70.0,2.0,0.0,0.3617583543449414,0.4507472818545589,311.0,0.0,180000.0,148500.0,9000.0,104817.0,1.0,0.0,45.46849315068493
4121,0.0,862.0,1886.0,2.0,0.0,0.4820126289144447,0.4866531565147181,1434.0,1.0,999886.5,121500.0,55962.0,104818.0,0.0,1.0,28.59178082191781
4122,0.0,4784.0,4903.0,2.0,0.0,0.7024217584558751,0.7421816117614419,2.0,1.0,239850.0,90000.0,23719.5,104819.0,1.0,0.0,38.68219178082192
4123,0.0,1528.0,1771.0,2.0,0.0,0.0082079019292925,0.3572932680336494,4.0,1.0,324000.0,58500.0,9414.0,104820.0,1.0,0.0,31.28219178082192
4124,0.0,3826.0,1181.0,3.0,0.0,0.3158043927188649,0.5226973172821112,1014.0,1.0,135000.0,148500.0,12510.0,104821.0,1.0,0.0,48.28767123287671
4125,0.0,1661.0,272.0,1.0,0.0,0.7264140675203451,0.2301588968634147,1034.0,1.0,405000.0,225000.0,20250.0,104822.0,0.0,0.0,29.0986301369863
4126,0.0,1213.0,5262.0,3.0,0.0,0.1604848531405259,0.2807895743848605,352.0,1.0,538704.0,112500.0,26046.0,104823.0,0.0,0.0,60.43013698630137
4127,1.0,324.0,2743.0,2.0,1.0,0.1110285796064787,0.4812493411434029,4.0,0.0,276277.5,90000.0,16915.5,104824.0,1.0,0.0,27.64109589041096
4128,0.0,1362.0,3830.0,2.0,1.0,0.155562269038425,0.2707073872651806,1550.0,0.0,312768.0,247500.0,15988.5,104825.0,1.0,0.0,30.517808219178082
4129,0.0,3166.0,4058.0,2.0,0.0,0.2965630857350196,0.5028782772082183,1378.0,1.0,450000.0,263700.0,21109.5,104826.0,0.0,0.0,40.61643835616438
4130,1.0,122.0,408.0,3.0,1.0,0.290356149324734,0.5190973382084597,-0.0,1.0,406597.5,90000.0,20889.0,104827.0,0.0,1.0,34.136986301369866
4131,0.0,2240.0,571.0,1.0,1.0,0.2858978721410488,0.4561097392782771,436.0,0.0,270000.0,166500.0,13500.0,104828.0,0.0,0.0,46.632876712328766
4132,1.0,275.0,3308.0,2.0,1.0,0.0351806658174977,0.5108529061799658,-0.0,0.0,288873.0,112500.0,19435.5,104829.0,1.0,0.0,42.679452054794524
4133,0.0,1907.0,1935.0,2.0,1.0,0.2544818918265612,0.22009464485041,168.0,1.0,270000.0,90000.0,13500.0,104832.0,1.0,0.0,50.394520547945206
4134,0.0,1213.0,4523.0,2.0,0.0,0.6667534895949963,0.4830501881366946,1647.0,1.0,215640.0,90000.0,9625.5,104834.0,0.0,0.0,57.47397260273973
4135,0.0,3096.0,4231.0,2.0,0.0,0.4067581915182898,0.746300213050371,2962.0,0.0,284400.0,112500.0,18175.5,104835.0,1.0,0.0,43.013698630136986
4136,0.0,2121.0,804.0,2.0,0.0,0.4627757243359564,0.5136937663039473,97.0,1.0,495000.0,180000.0,16488.0,104836.0,1.0,0.0,55.276712328767125
4137,0.0,1586.0,4302.0,1.0,1.0,0.7143774586334272,0.4507472818545589,1309.0,0.0,1006920.0,180000.0,42660.0,104837.0,0.0,0.0,40.29041095890411
4138,0.0,1213.0,4417.0,3.0,0.0,0.7224240000518042,0.5108529061799658,561.0,1.0,262246.5,54000.0,18382.5,104838.0,0.0,0.0,61.276712328767125
4139,0.0,1213.0,1885.0,2.0,0.0,0.4556618574057221,0.6706517530862718,1373.0,1.0,781920.0,135000.0,25969.5,104841.0,0.0,0.0,54.58904109589041
4140,0.0,1213.0,4655.0,2.0,0.0,0.7025588666691702,0.5108529061799658,-0.0,1.0,544491.0,112500.0,15732.0,104842.0,0.0,0.0,59.50684931506849
4141,0.0,68.0,4867.0,2.0,1.0,0.3402633210424143,0.8435435389318647,-0.0,1.0,117162.0,90000.0,13347.0,104843.0,0.0,0.0,42.24109589041096
4142,1.0,455.0,1613.0,2.0,0.0,0.6338461470222371,0.5108529061799658,1169.0,1.0,592560.0,157500.0,35937.0,104844.0,0.0,1.0,24.487671232876714
4143,0.0,2415.0,77.0,2.0,0.0,0.7351001802875171,0.5316861425197883,1831.0,0.0,442791.0,360000.0,29718.0,104845.0,0.0,1.0,36.942465753424656
4144,0.0,3089.0,3067.0,2.0,1.0,0.6480214646919585,0.5108529061799658,551.0,0.0,900000.0,216000.0,24880.5,104846.0,0.0,0.0,29.649315068493152
4145,0.0,1062.0,2871.0,2.0,1.0,0.5877408874436358,0.5108529061799658,2170.0,0.0,447768.0,112500.0,25132.5,104847.0,1.0,0.0,56.038356164383565
4146,0.0,2829.0,4287.0,1.0,1.0,0.7556317303651717,0.3506958432829587,395.0,1.0,2447937.0,426019.5,61879.5,104848.0,0.0,1.0,33.134246575342466
4147,0.0,978.0,4279.0,2.0,0.0,0.434031531956938,0.6127042441012546,1563.0,0.0,1062000.0,180000.0,31180.5,104849.0,1.0,1.0,37.89041095890411
4148,0.0,7400.0,4464.0,2.0,0.0,0.6621510749238521,0.5082869913916046,503.0,1.0,95940.0,135000.0,9472.5,104850.0,0.0,1.0,39.087671232876716
4149,0.0,2058.0,2304.0,2.0,0.0,0.3380235356587276,0.6785676886853644,3.0,1.0,979992.0,202500.0,25978.5,104851.0,1.0,1.0,26.413698630136988
4150,1.0,1803.0,4382.0,2.0,0.0,0.6206973630882127,0.5460231970049609,1510.0,0.0,429763.5,180000.0,33952.5,104852.0,0.0,0.0,44.36986301369863
4151,0.0,9524.0,18.0,2.0,0.0,0.3221411043666356,0.3328505641648731,735.0,1.0,1035000.0,135000.0,34335.0,104853.0,1.0,0.0,45.136986301369866
4152,0.0,936.0,239.0,2.0,1.0,0.6495063823024527,0.5108529061799658,1005.0,0.0,258709.5,202500.0,17419.5,104854.0,0.0,0.0,45.75616438356165
4153,0.0,623.0,3082.0,1.0,0.0,0.7171668348280908,0.5108529061799658,1754.0,1.0,855463.5,202500.0,52465.5,104855.0,1.0,0.0,53.534246575342465
4154,0.0,4501.0,4304.0,2.0,0.0,0.5402384974635469,0.3979463219016906,186.0,1.0,585000.0,225000.0,29250.0,104856.0,1.0,0.0,62.443835616438356
4155,0.0,2696.0,5997.0,1.0,0.0,0.7689197598519295,0.8193176922872417,625.0,1.0,608076.0,202500.0,29574.0,104857.0,1.0,0.0,38.92602739726028
4156,0.0,1213.0,4080.0,2.0,0.0,0.5742950051313173,0.4382813743111921,1257.0,1.0,573628.5,220500.0,22878.0,104858.0,0.0,0.0,59.33424657534247
4157,0.0,3727.0,4792.0,3.0,0.0,0.5610560981964475,0.622922000268356,124.0,0.0,247500.0,157500.0,23031.0,104859.0,1.0,0.0,34.47671232876712
4158,0.0,1039.0,5334.0,2.0,1.0,0.5874070385666036,0.4614823912998385,1931.0,0.0,237024.0,202500.0,18724.5,104862.0,0.0,0.0,35.52328767123288
4159,1.0,3411.0,4607.0,3.0,0.0,0.5573422275262607,0.6738300778602003,199.0,0.0,521280.0,265500.0,28408.5,104863.0,0.0,1.0,38.18082191780822
4160,0.0,1397.0,827.0,1.0,0.0,0.7953998880643998,0.0397851461238082,802.0,0.0,237024.0,157500.0,12100.5,104864.0,1.0,0.0,22.293150684931508
4161,0.0,8960.0,462.0,2.0,0.0,0.7250560571620154,0.4812493411434029,197.0,1.0,180000.0,81000.0,9000.0,104865.0,0.0,0.0,49.701369863013696
4162,0.0,652.0,4802.0,2.0,0.0,0.4992037174507837,0.221335206354466,1888.0,1.0,225000.0,135000.0,11619.0,104867.0,0.0,1.0,37.28493150684932
4163,1.0,3138.0,21.0,2.0,0.0,0.6081091422528817,0.3706496323299817,14.0,1.0,1166724.0,157500.0,30775.5,104868.0,1.0,0.0,48.484931506849314
4164,0.0,346.0,496.0,1.0,0.0,0.6778526357211656,0.5136937663039473,2336.0,1.0,153504.0,135000.0,15313.5,104869.0,0.0,0.0,46.45479452054794
4165,0.0,4622.0,4813.0,3.0,0.0,0.6884874098824191,0.5108529061799658,757.0,0.0,284400.0,180000.0,16456.5,104871.0,1.0,1.0,58.775342465753425
4166,0.0,1213.0,4397.0,2.0,0.0,0.6666125686357883,0.5108529061799658,-0.0,1.0,964368.0,225000.0,31869.0,104872.0,0.0,0.0,58.227397260273975
4167,0.0,2240.0,2459.0,3.0,1.0,0.4881737275841866,0.5108529061799658,-0.0,1.0,728460.0,180000.0,40806.0,104873.0,0.0,0.0,27.28767123287671
4168,0.0,1038.0,1652.0,2.0,0.0,0.7203671311490899,0.5046813193144684,1142.0,1.0,961146.0,112500.0,28233.0,104874.0,1.0,0.0,41.1945205479452
4169,0.0,1112.0,1133.0,2.0,0.0,0.0197938088090181,0.5108529061799658,728.0,1.0,182448.0,60750.0,19777.5,104875.0,1.0,0.0,26.783561643835615
4170,0.0,1045.0,5682.0,2.0,0.0,0.5670408334701337,0.646329897706246,2472.0,1.0,835380.0,157500.0,42781.5,104876.0,1.0,1.0,43.69315068493151
4171,0.0,311.0,1653.0,2.0,0.0,0.4425212245381248,0.7295666907060153,425.0,1.0,203760.0,76500.0,21748.5,104881.0,1.0,0.0,50.082191780821915
4172,0.0,3425.0,4269.0,2.0,0.0,0.6759156454835994,0.7610263695502636,484.0,1.0,364896.0,202500.0,16200.0,104882.0,1.0,0.0,41.794520547945204
4173,0.0,1213.0,4537.0,3.0,0.0,0.2670801522458581,0.5108529061799658,665.0,1.0,207711.0,63000.0,16308.0,104883.0,0.0,0.0,64.94794520547946
4174,1.0,222.0,1598.0,3.0,0.0,0.5361024602264732,0.0545839935176224,206.0,1.0,545040.0,117000.0,25537.5,104884.0,0.0,1.0,43.95890410958904
4175,0.0,1322.0,3551.0,3.0,0.0,0.5133925735524209,0.3944954053123993,1050.0,0.0,191880.0,157500.0,20664.0,104885.0,1.0,1.0,54.78630136986301
4176,0.0,576.0,2482.0,3.0,1.0,0.3093952188391048,0.5108529061799658,-0.0,0.0,187704.0,112500.0,13729.5,104886.0,0.0,0.0,28.221917808219178
4177,0.0,95.0,190.0,2.0,1.0,0.6021682126217236,0.2238313174701554,777.0,1.0,557770.5,225000.0,20164.5,104887.0,1.0,0.0,26.76164383561644
4178,1.0,1878.0,4235.0,2.0,0.0,0.6587772588466445,0.4776491548517548,1387.0,0.0,675000.0,180000.0,61911.0,104888.0,1.0,0.0,56.97260273972603
4179,0.0,288.0,4670.0,2.0,0.0,0.7078368236081684,0.5638350489514956,832.0,0.0,450000.0,436500.0,22500.0,104889.0,0.0,0.0,59.1945205479452
4180,0.0,5455.0,2027.0,2.0,0.0,0.1696292884948117,0.5108529061799658,824.0,0.0,454500.0,112500.0,21865.5,104890.0,1.0,0.0,51.15068493150685
4181,0.0,1213.0,4613.0,2.0,0.0,0.2256460057581059,0.5108529061799658,1890.0,1.0,1288350.0,121500.0,37800.0,104891.0,0.0,0.0,63.52328767123288
4182,0.0,1627.0,524.0,2.0,0.0,0.6525220649426486,0.6785676886853644,2.0,1.0,945000.0,90000.0,24925.5,104892.0,0.0,0.0,46.602739726027394
4183,0.0,440.0,4468.0,2.0,0.0,0.769474916096668,0.5495965024956946,399.0,1.0,339241.5,103500.0,15943.5,104893.0,1.0,0.0,42.31780821917808
4184,0.0,1141.0,4937.0,2.0,1.0,0.7325802167872072,0.6296742509538716,2458.0,0.0,450000.0,315000.0,22500.0,104894.0,1.0,1.0,35.298630136986304
4185,0.0,814.0,3634.0,2.0,0.0,0.1475032406240406,0.5531646987710016,1524.0,0.0,225000.0,121500.0,15349.5,104895.0,0.0,0.0,30.02191780821918
4186,0.0,10942.0,1411.0,2.0,0.0,0.4209255953136688,0.3622772470384314,1698.0,1.0,1018899.0,90000.0,29790.0,104896.0,1.0,0.0,48.97260273972603
4187,0.0,4263.0,4425.0,2.0,0.0,0.1903974666358272,0.7713615919194317,2814.0,1.0,834048.0,54000.0,27693.0,104897.0,1.0,0.0,42.326027397260276
4188,0.0,1654.0,3723.0,2.0,0.0,0.5154354904552252,0.4188542886233217,1478.0,1.0,1546020.0,147600.0,44437.5,104898.0,1.0,0.0,55.961643835616435
4189,0.0,1184.0,1357.0,1.0,1.0,0.7347721669216439,0.8555235867964663,1060.0,1.0,1042560.0,225000.0,37575.0,104900.0,0.0,1.0,48.824657534246576
4190,0.0,1962.0,1265.0,2.0,0.0,0.5604528461115995,0.7281412993111438,2041.0,1.0,225000.0,67500.0,18040.5,104901.0,1.0,0.0,24.931506849315067
4191,0.0,1767.0,1365.0,2.0,0.0,0.7408759295850879,0.7136313997323308,1076.0,0.0,918918.0,306000.0,47047.5,104902.0,1.0,0.0,48.797260273972604
4192,0.0,2639.0,4473.0,2.0,0.0,0.7907274705232472,0.434733248750173,993.0,1.0,688500.0,225000.0,37480.5,104903.0,0.0,0.0,35.06849315068493
4193,0.0,191.0,1063.0,2.0,0.0,0.1936818087850858,0.5108529061799658,-0.0,1.0,585000.0,157500.0,16218.0,104904.0,0.0,1.0,27.936986301369863
4194,0.0,2336.0,2544.0,2.0,0.0,0.6342114802123973,0.6894791426446275,-0.0,0.0,90000.0,135000.0,9450.0,104905.0,1.0,0.0,29.980821917808218
4195,0.0,1017.0,4939.0,2.0,1.0,0.4816795879081578,0.8482442999507556,834.0,1.0,738108.0,180000.0,49455.0,104908.0,0.0,0.0,43.12602739726027
4196,0.0,1213.0,4600.0,3.0,0.0,0.4961532649342802,0.5424451438613613,672.0,1.0,942300.0,121500.0,27679.5,104909.0,0.0,0.0,58.342465753424655
4197,0.0,6233.0,3299.0,2.0,0.0,0.4131320005045074,0.5989262182569273,1948.0,0.0,454500.0,135000.0,20151.0,104910.0,1.0,1.0,54.15068493150685
4198,0.0,3912.0,4241.0,1.0,0.0,0.7238818550237806,0.8633633824101478,-0.0,0.0,640080.0,180000.0,31261.5,104911.0,0.0,0.0,42.43287671232877
4199,0.0,996.0,2318.0,1.0,1.0,0.7061426129286877,0.3572932680336494,1336.0,1.0,1800000.0,360000.0,49500.0,104912.0,1.0,0.0,38.32876712328767
4200,0.0,994.0,4044.0,1.0,1.0,0.7017768622665151,0.5108529061799658,111.0,1.0,1102828.5,103500.0,32242.5,104914.0,1.0,0.0,43.73424657534247
4201,0.0,1346.0,129.0,2.0,0.0,0.6573995532302215,0.4866531565147181,586.0,1.0,180000.0,157500.0,9000.0,104915.0,1.0,0.0,45.46849315068493
4202,1.0,556.0,4219.0,3.0,1.0,0.576677661440656,0.3689687382528466,1713.0,0.0,1575000.0,202500.0,43443.0,104917.0,1.0,0.0,37.534246575342465
4203,1.0,1479.0,1640.0,3.0,0.0,0.0719772292016937,0.5691487713619409,462.0,1.0,338832.0,58500.0,17428.5,104918.0,0.0,0.0,42.416438356164385
4204,0.0,1936.0,3561.0,1.0,0.0,0.6284857380269584,0.7898803468924867,1696.0,1.0,203760.0,180000.0,21006.0,104919.0,1.0,0.0,30.956164383561642
4205,0.0,2041.0,1064.0,2.0,0.0,0.4365310421817992,0.2735646775174348,238.0,1.0,180000.0,67500.0,9000.0,104920.0,1.0,0.0,36.73424657534247
4206,0.0,865.0,875.0,2.0,1.0,0.6863118089251509,0.6940926425266661,-0.0,0.0,608076.0,225000.0,29704.5,104922.0,1.0,0.0,47.56164383561644
4207,0.0,1229.0,2960.0,1.0,0.0,0.7349681541673783,0.7281412993111438,3.0,1.0,1886850.0,225000.0,49905.0,104923.0,0.0,0.0,53.23013698630137
4208,0.0,916.0,4150.0,2.0,0.0,0.4038223966341196,0.5744466170995097,-0.0,1.0,499261.5,90000.0,18949.5,104924.0,0.0,0.0,39.62465753424657
4209,0.0,1455.0,2918.0,2.0,1.0,0.2766809765935376,0.5108529061799658,8.0,0.0,288873.0,67500.0,14179.5,104925.0,1.0,0.0,28.317808219178083
4210,0.0,1213.0,4368.0,2.0,0.0,0.4850489157007034,0.5108529061799658,142.0,1.0,781920.0,72000.0,25969.5,104926.0,0.0,0.0,60.18082191780822
4211,0.0,386.0,4633.0,2.0,0.0,0.5785982895062953,0.0828147042440649,668.0,1.0,203760.0,126000.0,13747.5,104927.0,0.0,0.0,33.16712328767123
4212,0.0,1917.0,318.0,2.0,0.0,0.2669688728661206,0.5108529061799658,304.0,1.0,1078200.0,180000.0,31653.0,104928.0,1.0,0.0,45.98082191780822
4213,0.0,4049.0,4043.0,2.0,1.0,0.5010077909588481,0.4188542886233217,1099.0,0.0,454500.0,112500.0,16695.0,104929.0,1.0,1.0,57.1013698630137
4214,0.0,3908.0,2163.0,2.0,0.0,0.2218065001878507,0.7862666146611379,1378.0,1.0,657000.0,117000.0,23728.5,104932.0,1.0,0.0,63.323287671232876
4215,0.0,714.0,743.0,1.0,0.0,0.6999154480330425,0.3962195720630885,510.0,1.0,450000.0,315000.0,53406.0,104933.0,1.0,0.0,34.12602739726027
4216,0.0,849.0,4535.0,2.0,0.0,0.7434827584958297,0.4668640059537032,1331.0,1.0,1154362.5,225000.0,33880.5,104934.0,1.0,1.0,64.24657534246575
4217,0.0,1213.0,4739.0,2.0,0.0,0.5285898623175085,0.6577838002083306,205.0,1.0,157500.0,67500.0,7875.0,104935.0,0.0,1.0,62.087671232876716
4218,0.0,6065.0,5033.0,2.0,0.0,0.306594138042816,0.5989262182569273,2547.0,1.0,828837.0,76500.0,27391.5,104938.0,0.0,0.0,44.797260273972604
4219,0.0,925.0,4255.0,2.0,0.0,0.3091102723472507,0.5388627065779676,517.0,1.0,521280.0,157500.0,26613.0,104939.0,0.0,0.0,35.73424657534247
4220,0.0,1213.0,952.0,1.0,0.0,0.592971023785022,0.4135967602644276,12.0,0.0,1762110.0,360000.0,48586.5,104940.0,0.0,0.0,47.66027397260274
4221,0.0,4649.0,4336.0,1.0,0.0,0.4961423317920989,0.375711009574066,3438.0,1.0,1258650.0,202500.0,53325.0,104941.0,1.0,0.0,37.082191780821915
4222,1.0,9281.0,4619.0,2.0,0.0,0.6164821986800227,0.2498850627504553,1559.0,1.0,900000.0,225000.0,26446.5,104944.0,0.0,0.0,43.95342465753425
4223,0.0,471.0,809.0,1.0,0.0,0.6416009220440103,0.2881295999178507,425.0,0.0,180000.0,157500.0,9000.0,104945.0,0.0,0.0,22.32054794520548
4224,0.0,2169.0,5164.0,2.0,0.0,0.5977070299562661,0.4543210601605785,-0.0,1.0,590071.5,144900.0,15565.5,104946.0,0.0,0.0,35.276712328767125
4225,1.0,2081.0,331.0,2.0,0.0,0.1957528432118484,0.2512394458905693,-0.0,1.0,1048833.0,247500.0,33061.5,104947.0,1.0,1.0,35.4986301369863
4226,0.0,3705.0,517.0,2.0,0.0,0.7083792035296911,0.2512394458905693,810.0,1.0,742500.0,225000.0,24079.5,104948.0,0.0,1.0,38.57808219178082
4227,0.0,473.0,1236.0,2.0,1.0,0.519224939814105,0.6801388218428291,688.0,1.0,315000.0,65250.0,17716.5,104949.0,1.0,0.0,48.49041095890411
4228,0.0,1213.0,4429.0,3.0,0.0,0.4157270064511171,0.5108529061799658,832.0,1.0,334152.0,180000.0,17190.0,104950.0,0.0,0.0,57.28219178082192
4229,0.0,559.0,1089.0,2.0,0.0,0.6154683360405971,0.6195277080511546,-0.0,1.0,1011955.5,157500.0,43006.5,104951.0,1.0,0.0,43.73150684931507
4230,0.0,391.0,4477.0,2.0,0.0,0.5800158973718805,0.5937175866150576,361.0,0.0,1325475.0,292500.0,54117.0,104952.0,1.0,1.0,42.73150684931507
4231,0.0,1567.0,1445.0,2.0,0.0,0.6174072404545196,0.4794489811780563,151.0,1.0,270000.0,225000.0,13500.0,104953.0,0.0,0.0,32.06575342465754
4232,0.0,2060.0,3269.0,3.0,0.0,0.5327617173278176,0.1317701325313814,975.0,1.0,180000.0,76500.0,9000.0,104954.0,0.0,1.0,35.76712328767123
4233,0.0,2791.0,3594.0,3.0,0.0,0.6003385114824202,0.2764406945454034,1302.0,1.0,1056447.0,180000.0,31018.5,104955.0,0.0,1.0,61.794520547945204
4234,0.0,2294.0,980.0,2.0,0.0,0.6067585879916289,0.5108529061799658,213.0,0.0,270000.0,135000.0,13500.0,104956.0,0.0,0.0,50.64657534246575
4235,0.0,1213.0,4561.0,2.0,0.0,0.504129295825268,0.5108529061799658,61.0,1.0,533668.5,103500.0,23638.5,104957.0,0.0,0.0,58.846575342465755
4236,0.0,1988.0,1177.0,3.0,1.0,0.5377227146166076,0.5478104658520093,1594.0,1.0,288873.0,67500.0,18589.5,104958.0,1.0,0.0,25.405479452054795
4237,0.0,822.0,966.0,2.0,0.0,0.5751020814042889,0.5100895276257282,558.0,0.0,180000.0,99000.0,9000.0,104959.0,0.0,0.0,32.49589041095891
4238,0.0,987.0,2400.0,2.0,0.0,0.2747900387366921,0.5656079814115492,1405.0,1.0,601470.0,157500.0,30838.5,104960.0,0.0,1.0,27.28219178082192
4239,1.0,643.0,1768.0,2.0,0.0,0.4492206207101845,0.3425288720742255,885.0,1.0,1288350.0,247500.0,41562.0,104961.0,1.0,0.0,51.49589041095891
4240,0.0,1213.0,4335.0,2.0,0.0,0.7476598879445213,0.6848276586890367,207.0,1.0,327024.0,90000.0,10575.0,104962.0,0.0,0.0,65.63013698630137
4241,0.0,5395.0,4161.0,2.0,0.0,0.5163803057565927,0.6195277080511546,215.0,1.0,639396.0,270000.0,27220.5,104963.0,0.0,0.0,40.33698630136986
4242,1.0,531.0,65.0,3.0,0.0,0.4221520179346397,0.2970866116472028,942.0,0.0,857169.0,270000.0,25191.0,104964.0,1.0,0.0,48.58904109589041
4243,0.0,2348.0,3947.0,2.0,0.0,0.0327306285224761,0.7121551551910698,12.0,1.0,542133.0,216000.0,22918.5,104965.0,0.0,1.0,31.317808219178083
4244,0.0,4680.0,4337.0,2.0,0.0,0.6580001670824971,0.4471785780453068,2381.0,1.0,279000.0,121500.0,13698.0,104966.0,1.0,0.0,36.515068493150686
4245,0.0,2874.0,2647.0,3.0,0.0,0.6218396212252357,0.4418358231994413,1490.0,0.0,180000.0,157500.0,9000.0,104967.0,0.0,1.0,27.542465753424658
4246,0.0,979.0,4748.0,2.0,0.0,0.1651675018519152,0.4776491548517548,-0.0,0.0,545040.0,157500.0,25537.5,104968.0,1.0,0.0,34.63835616438356
4247,1.0,482.0,2516.0,2.0,1.0,0.4260241349984121,0.5108529061799658,-0.0,1.0,53910.0,45000.0,4738.5,104970.0,1.0,0.0,32.26027397260274
4248,1.0,597.0,1294.0,2.0,1.0,0.1477977078707245,0.4382813743111921,294.0,1.0,521280.0,270000.0,27423.0,104971.0,1.0,0.0,30.572602739726026
4249,0.0,1213.0,3919.0,2.0,0.0,0.3613141615602841,0.5108529061799658,564.0,0.0,239850.0,72000.0,23494.5,104973.0,0.0,0.0,61.73150684931507
4250,0.0,1213.0,4036.0,2.0,0.0,0.5182695783533987,0.5108529061799658,90.0,1.0,1800000.0,292500.0,91570.5,104974.0,0.0,0.0,63.605479452054794
4251,0.0,3015.0,3905.0,2.0,0.0,0.6125089906132202,0.7992967832109371,197.0,0.0,180000.0,90000.0,9000.0,104975.0,1.0,0.0,34.21095890410959
4252,0.0,2501.0,144.0,2.0,1.0,0.3603760802640776,0.5352762504724826,1082.0,1.0,247500.0,90000.0,12375.0,104976.0,1.0,0.0,45.45479452054794
4253,0.0,1817.0,1737.0,2.0,0.0,0.5174451302668879,0.5638350489514956,-0.0,1.0,405000.0,157500.0,20250.0,104977.0,1.0,1.0,49.865753424657534
4254,0.0,162.0,711.0,1.0,0.0,0.1124152844851765,0.0417593600683045,128.0,1.0,450000.0,180000.0,22500.0,104978.0,0.0,1.0,29.054794520547944
4255,0.0,359.0,310.0,1.0,1.0,0.170799868503066,0.0005272652387098,81.0,0.0,675000.0,157500.0,32472.0,104979.0,0.0,0.0,29.731506849315068
4256,1.0,401.0,355.0,2.0,0.0,0.6294655394356058,0.1929422277169508,1265.0,0.0,675000.0,202500.0,53460.0,104980.0,1.0,0.0,31.208219178082192
4257,0.0,1590.0,3809.0,2.0,1.0,0.5794244982933493,0.3539876078507373,680.0,1.0,592560.0,135000.0,30253.5,104981.0,1.0,0.0,33.68493150684932
4258,0.0,1506.0,464.0,1.0,0.0,0.4934474508752792,0.7662336700704004,-0.0,0.0,894906.0,157500.0,26293.5,104982.0,0.0,0.0,41.21369863013699
